lsn,eventtime,event,filedirectoryname,fullpath,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,targetvcn,clusterindex,missing_fullpath_flag
8729619791,12/23/23 0:22:09,Directory Creation,Mozilla Firefox (ESR) (64 Bit),Mozilla Firefox (ESR) (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729620089,12/23/23 0:22:09,Directory Deletion,Mozilla Firefox (ESR) (64 Bit),Mozilla Firefox (ESR) (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729620315,12/23/23 0:22:09,Directory Creation,7-Zip Filemanager (64 Bit),7-Zip Filemanager (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729620609,12/23/23 0:22:09,Directory Deletion,7-Zip Filemanager (64 Bit),7-Zip Filemanager (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729620786,12/23/23 0:22:09,Directory Creation,Google Chrome (current user),Google Chrome (current user),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729621084,12/23/23 0:22:09,Directory Deletion,Google Chrome (current user),Google Chrome (current user),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729621233,12/23/23 0:22:09,Directory Creation,CCleaner,CCleaner,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729621465,12/23/23 0:22:09,Directory Deletion,CCleaner,CCleaner,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729621645,12/23/23 0:22:09,Directory Creation,Nitro PDF Professional 9,Nitro PDF Professional 9,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729621931,12/23/23 0:22:09,Directory Deletion,Nitro PDF Professional 9,Nitro PDF Professional 9,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729622115,12/23/23 0:22:09,Directory Creation,7-Zip Filemanager (32 Bit),7-Zip Filemanager (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729622401,12/23/23 0:22:09,Directory Deletion,7-Zip Filemanager (32 Bit),7-Zip Filemanager (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729622584,12/23/23 0:22:09,Directory Creation,SumatraPDF,SumatraPDF,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729622854,12/23/23 0:22:09,Directory Deletion,SumatraPDF,SumatraPDF,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729623023,12/23/23 0:22:09,Directory Creation,WinZip (32 Bit),WinZip (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729623307,12/23/23 0:22:09,Directory Deletion,WinZip (32 Bit),WinZip (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729623479,12/23/23 0:22:09,Directory Creation,SumatraPDF (64 Bit),SumatraPDF (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729623769,12/23/23 0:22:09,Directory Deletion,SumatraPDF (64 Bit),SumatraPDF (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729623941,12/23/23 0:22:09,Directory Creation,WinZip (64 Bit),WinZip (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729624225,12/23/23 0:22:09,Directory Deletion,WinZip (64 Bit),WinZip (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729624399,12/23/23 0:22:09,Directory Creation,Total Commander (64 Bit),Total Commander (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729624693,12/23/23 0:22:09,Directory Deletion,Total Commander (64 Bit),Total Commander (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729624871,12/23/23 0:22:09,Directory Creation,Java Runtime Environment 6 (64 Bit),Java Runtime Environment 6 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729625175,12/23/23 0:22:09,Directory Deletion,Java Runtime Environment 6 (64 Bit),Java Runtime Environment 6 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729625356,12/23/23 0:22:09,Directory Creation,Java Runtime Environment 6 (32 Bit),Java Runtime Environment 6 (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729625662,12/23/23 0:22:09,Directory Deletion,Java Runtime Environment 6 (32 Bit),Java Runtime Environment 6 (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729625843,12/23/23 0:22:09,Directory Creation,Java Runtime Environment 7 (32 Bit),Java Runtime Environment 7 (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729626198,12/23/23 0:22:09,Directory Deletion,Java Runtime Environment 7 (32 Bit),Java Runtime Environment 7 (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729626379,12/23/23 0:22:09,Directory Creation,Java Runtime Environment 8 (64 Bit),Java Runtime Environment 8 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729626686,12/23/23 0:22:09,Directory Deletion,Java Runtime Environment 8 (64 Bit),Java Runtime Environment 8 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729626867,12/23/23 0:22:09,Directory Creation,Java Runtime Environment 8 (32 Bit),Java Runtime Environment 8 (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729627174,12/23/23 0:22:09,Directory Deletion,Java Runtime Environment 8 (32 Bit),Java Runtime Environment 8 (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729627350,12/23/23 0:22:09,Directory Creation,Adobe Reader,Adobe Reader,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729627624,12/23/23 0:22:09,Directory Deletion,Adobe Reader,Adobe Reader,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729627803,12/23/23 0:22:09,Directory Creation,Flash Player Plugin,Flash Player Plugin,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729628083,12/23/23 0:22:09,Directory Deletion,Flash Player Plugin,Flash Player Plugin,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729628266,12/23/23 0:22:09,Directory Creation,VLC Media Player (32 Bit),VLC Media Player (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729628552,12/23/23 0:22:09,Directory Deletion,VLC Media Player (32 Bit),VLC Media Player (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729628735,12/23/23 0:22:09,Directory Creation,Flash Player ActiveX,Flash Player ActiveX,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729629017,12/23/23 0:22:09,Directory Deletion,Flash Player ActiveX,Flash Player ActiveX,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729629257,12/23/23 0:22:09,Directory Creation,Adobe AIR,Adobe AIR,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729629527,12/23/23 0:22:09,Directory Deletion,Adobe AIR,Adobe AIR,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729629709,12/23/23 0:22:09,Directory Creation,Java Runtime Environment 9 (64 Bit),Java Runtime Environment 9 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729630005,12/23/23 0:22:09,Directory Deletion,Java Runtime Environment 9 (64 Bit),Java Runtime Environment 9 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729630187,12/23/23 0:22:09,Directory Creation,Java Runtime Environment 10 (64 Bit),Java Runtime Environment 10 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729630493,12/23/23 0:22:09,Directory Deletion,Java Runtime Environment 10 (64 Bit),Java Runtime Environment 10 (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729630672,12/23/23 0:22:09,Directory Creation,VLC Media Player (64 Bit),VLC Media Player (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729630966,12/23/23 0:22:09,Directory Deletion,VLC Media Player (64 Bit),VLC Media Player (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729631140,12/23/23 0:22:09,Directory Creation,GOM Media Player,GOM Media Player,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729631428,12/23/23 0:22:09,Directory Deletion,GOM Media Player,GOM Media Player,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729631648,12/23/23 0:22:09,Directory Creation,iTunes (64 Bit),iTunes (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729631932,12/23/23 0:22:09,Directory Deletion,iTunes (64 Bit),iTunes (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729632103,12/23/23 0:22:09,Directory Creation,iTunes (32 Bit),iTunes (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729632387,12/23/23 0:22:09,Directory Deletion,iTunes (32 Bit),iTunes (32 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729632560,12/23/23 0:22:09,Directory Creation,DivX Plus Web Player,DivX Plus Web Player,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729632851,12/23/23 0:22:09,Directory Deletion,DivX Plus Web Player,DivX Plus Web Player,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729633022,12/23/23 0:22:09,Directory Creation,QuickTime,QuickTime,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729633300,12/23/23 0:22:09,Directory Deletion,QuickTime,QuickTime,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729633468,12/23/23 0:22:09,Directory Creation,IrfanView,IrfanView,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729633738,12/23/23 0:22:09,Directory Deletion,IrfanView,IrfanView,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729633913,12/23/23 0:22:09,Directory Creation,Skype 8,Skype 8,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729634181,12/23/23 0:22:09,Directory Deletion,Skype 8,Skype 8,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729634361,12/23/23 0:22:09,Directory Creation,Nitro Reader,Nitro Reader,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729634635,12/23/23 0:22:09,Directory Deletion,Nitro Reader,Nitro Reader,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729634779,12/23/23 0:22:09,Directory Creation,Zoom,Zoom,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729635015,12/23/23 0:22:09,Directory Deletion,Zoom,Zoom,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729635183,12/23/23 0:22:09,Directory Creation,Zoom (64 Bit),Zoom (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729635469,12/23/23 0:22:09,Directory Deletion,Zoom (64 Bit),Zoom (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729635644,12/23/23 0:22:09,Directory Creation,Avast Software Updater (Cleanup),Avast Software Updater (Cleanup),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729635946,12/23/23 0:22:09,Directory Deletion,Avast Software Updater (Cleanup),Avast Software Updater (Cleanup),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729636096,12/23/23 0:22:09,Directory Creation,Paint.NET,Paint.NET,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729636328,12/23/23 0:22:09,Directory Deletion,Paint.NET,Paint.NET,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729636479,12/23/23 0:22:09,Directory Creation,AnyDesk,AnyDesk,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729636709,12/23/23 0:22:09,Directory Deletion,AnyDesk,AnyDesk,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729636852,12/23/23 0:22:09,Directory Creation,GIMP,GIMP,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729637088,12/23/23 0:22:09,Directory Deletion,GIMP,GIMP,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729637255,12/23/23 0:22:09,Directory Creation,OBS Studio,OBS Studio,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729637533,12/23/23 0:22:09,Directory Deletion,OBS Studio,OBS Studio,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729637703,12/23/23 0:22:09,Directory Creation,OBS Studio (64 Bit),OBS Studio (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729637991,12/23/23 0:22:09,Directory Deletion,OBS Studio (64 Bit),OBS Studio (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729638164,12/23/23 0:22:09,Directory Creation,Mozilla Thunderbird,Mozilla Thunderbird,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729638501,12/23/23 0:22:09,Directory Deletion,Mozilla Thunderbird,Mozilla Thunderbird,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729638676,12/23/23 0:22:09,Directory Creation,Nitro PDF Professional 10,Nitro PDF Professional 10,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729638972,12/23/23 0:22:09,Directory Deletion,Nitro PDF Professional 10,Nitro PDF Professional 10,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729639145,12/23/23 0:22:09,Directory Creation,Viber (64 Bit),Viber (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729639432,12/23/23 0:22:09,Directory Deletion,Viber (64 Bit),Viber (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729639576,12/23/23 0:22:09,Directory Creation,Slack,Slack,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729639804,12/23/23 0:22:09,Directory Deletion,Slack,Slack,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729639984,12/23/23 0:22:09,Directory Creation,Mozilla Thunderbird (64 Bit),Mozilla Thunderbird (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729640274,12/23/23 0:22:09,Directory Deletion,Mozilla Thunderbird (64 Bit),Mozilla Thunderbird (64 Bit),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729640460,12/23/23 0:22:09,Directory Creation,Avast Driver Updater (SlimWare),Avast Driver Updater (SlimWare),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729640752,12/23/23 0:22:09,Directory Deletion,Avast Driver Updater (SlimWare),Avast Driver Updater (SlimWare),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729640931,12/23/23 0:22:09,Directory Creation,AVG Driver Updater (SlimWare),AVG Driver Updater (SlimWare),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729641229,12/23/23 0:22:09,Directory Deletion,AVG Driver Updater (SlimWare),AVG Driver Updater (SlimWare),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729641377,12/23/23 0:22:09,Directory Creation,Viber,Viber,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729641615,12/23/23 0:22:09,Directory Deletion,Viber,Viber,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729641783,12/23/23 0:22:09,Directory Creation,AVG Antivirus,AVG Antivirus,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729642065,12/23/23 0:22:09,Directory Deletion,AVG Antivirus,AVG Antivirus,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729642238,12/23/23 0:22:09,Directory Creation,Avast Antivirus without BCU,Avast Antivirus without BCU,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729642534,12/23/23 0:22:09,Directory Deletion,Avast Antivirus without BCU,Avast Antivirus without BCU,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729642712,12/23/23 0:22:09,Directory Creation,AVG Software Updater (Tuneup),AVG Software Updater (Tuneup),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729643002,12/23/23 0:22:09,Directory Deletion,AVG Software Updater (Tuneup),AVG Software Updater (Tuneup),12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729643158,12/23/23 0:22:09,Directory Creation,Steam,Steam,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729643386,12/23/23 0:22:09,Directory Deletion,Steam,Steam,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729643562,12/23/23 0:22:09,Directory Creation,Total Commander,Total Commander,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729643838,12/23/23 0:22:09,Directory Deletion,Total Commander,Total Commander,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
8729643983,12/23/23 0:22:09,Directory Creation,WinSCP,WinSCP,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Initialize File Record Segment,0x8019,6,1
8729644219,12/23/23 0:22:09,Directory Deletion,WinSCP,WinSCP,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,12/23/23 0:22:09,Deallocate File Record Segment,0x8019,6,1
